time,power_mW,current_mA,voltage,led1,led2
2026-02-23T05:33:42.296574+00:00,897.4,247.9,3.62,False,False
2026-02-23T05:33:52.300520+00:00,915.78,250.9,3.65,False,False
2026-02-23T05:34:02.297113+00:00,1130.57,308.9,3.66,False,False
2026-02-23T05:34:12.297544+00:00,874.47,240.9,3.63,False,False
2026-02-23T05:34:22.297471+00:00,1065.44,291.9,3.65,False,False
2026-02-23T05:34:32.298004+00:00,978.8,268.9,3.64,False,False
2026-02-23T05:34:42.297708+00:00,636.64,174.9,3.64,False,False
2026-02-23T05:34:52.297708+00:00,606.83,164.9,3.68,False,False
2026-02-23T05:35:02.298746+00:00,932.04,258.9,3.6,False,False
2026-02-23T05:35:12.302220+00:00,651.24,180.9,3.6,False,False
2026-02-23T05:35:22.298728+00:00,969.53,264.9,3.66,False,False
2026-02-23T05:35:32.302507+00:00,924.47,251.9,3.67,False,False
2026-02-23T05:35:42.302304+00:00,977.95,270.9,3.61,False,False
2026-02-23T05:35:52.306817+00:00,1029.14,278.9,3.69,False,False
2026-02-23T05:36:02.303206+00:00,947.57,258.9,3.66,False,False
2026-02-23T05:36:12.307032+00:00,953.64,264.9,3.6,False,False
2026-02-23T05:36:22.303245+00:00,665.76,182.9,3.64,False,False
2026-02-23T05:36:32.307761+00:00,933.6,257.9,3.62,False,False
2026-02-23T05:36:42.305096+00:00,736.93,201.9,3.65,False,False
2026-02-23T05:36:52.303982+00:00,994.26,273.9,3.63,False,False
2026-02-23T05:37:02.304612+00:00,718.95,195.9,3.67,False,False
2026-02-23T05:37:12.308091+00:00,693.35,187.9,3.69,False,False
2026-02-23T05:37:22.304576+00:00,598.59,164.9,3.63,False,False
2026-02-23T05:37:32.304928+00:00,768.75,208.9,3.68,False,False
2026-02-23T05:37:42.305424+00:00,976.11,268.9,3.63,False,False
2026-02-23T05:37:52.305568+00:00,879.15,238.9,3.68,False,False
2026-02-23T05:38:02.305336+00:00,1043.64,289.9,3.6,False,False
2026-02-23T05:38:12.305592+00:00,915.5,252.9,3.62,False,False
2026-02-23T05:38:22.305704+00:00,672.84,186.9,3.6,False,False
2026-02-23T05:38:32.309677+00:00,959.03,259.9,3.69,False,False
2026-02-23T05:38:42.305625+00:00,1016.04,279.9,3.63,False,False
2026-02-23T05:38:52.309913+00:00,595.79,161.9,3.68,False,False
2026-02-23T05:39:02.310423+00:00,910.97,248.9,3.66,False,False
2026-02-23T05:39:12.306891+00:00,680.43,184.9,3.68,False,False
2026-02-23T05:39:22.307012+00:00,824.53,225.9,3.65,False,False
2026-02-23T05:39:32.307015+00:00,962.21,262.9,3.66,False,False
2026-02-23T05:39:42.307118+00:00,870.71,237.9,3.66,False,False
2026-02-23T05:39:52.308026+00:00,617.87,167.9,3.68,False,False
2026-02-23T05:40:02.311829+00:00,678.58,184.9,3.67,False,False
2026-02-23T05:40:12.308088+00:00,756.76,207.9,3.64,False,False
2026-02-23T05:40:22.308283+00:00,758.31,208.9,3.63,False,False
2026-02-23T05:40:32.312611+00:00,770.84,208.9,3.69,False,False
2026-02-23T05:40:42.313055+00:00,618.84,171.9,3.6,False,False
2026-02-23T05:40:52.313248+00:00,642.03,175.9,3.65,False,False
2026-02-23T05:41:02.310125+00:00,804.83,219.9,3.66,False,False
2026-02-23T05:41:12.313172+00:00,980.51,267.9,3.66,False,False
2026-02-23T05:41:22.313153+00:00,602.22,165.9,3.63,False,False
2026-02-23T05:41:32.317712+00:00,734.04,203.9,3.6,False,False
2026-02-23T05:41:42.313969+00:00,733.63,199.9,3.67,False,False
2026-02-23T05:41:52.314344+00:00,752.6,207.9,3.62,False,False
2026-02-23T05:42:02.314469+00:00,996.84,276.9,3.6,False,False
2026-02-23T05:42:12.314556+00:00,1104.84,306.9,3.6,False,False
2026-02-23T05:42:22.314588+00:00,1022.67,277.9,3.68,False,False
2026-02-23T05:42:32.315283+00:00,926.36,255.9,3.62,False,False
2026-02-23T05:42:42.315237+00:00,745.01,201.9,3.69,False,False
2026-02-23T05:42:52.315624+00:00,1062.35,287.9,3.69,False,False
2026-02-23T05:43:02.315206+00:00,663.93,181.9,3.65,False,False
2026-02-23T05:43:12.315363+00:00,1000.44,277.9,3.6,False,False
2026-02-23T05:43:22.318482+00:00,1160.33,317.9,3.65,False,False
2026-02-23T05:43:32.315777+00:00,893.78,246.9,3.62,False,False
2026-02-23T05:43:42.316628+00:00,887.77,241.9,3.67,False,False
2026-02-23T05:43:52.316414+00:00,779.4,215.9,3.61,False,False
2026-02-23T05:44:02.316894+00:00,858.41,233.9,3.67,False,False
2026-02-23T05:44:12.321013+00:00,990.53,269.9,3.67,False,False
2026-02-23T05:44:22.316739+00:00,618.17,168.9,3.66,False,False
2026-02-23T05:44:32.317763+00:00,737.64,204.9,3.6,False,False
2026-02-23T05:44:42.317653+00:00,621.55,168.9,3.68,False,False
2026-02-23T05:44:52.319226+00:00,821.38,226.9,3.62,False,False
2026-02-23T05:45:02.318297+00:00,811.89,224.9,3.61,False,False
2026-02-23T05:45:12.318303+00:00,974.83,264.9,3.68,False,False
2026-02-23T05:45:22.322573+00:00,938.24,259.9,3.61,False,False
2026-02-23T05:45:32.318435+00:00,823.65,226.9,3.63,False,False
2026-02-23T05:45:42.318279+00:00,1118.74,309.9,3.61,False,False
2026-02-23T05:45:52.326765+00:00,1054.48,288.9,3.65,False,False
2026-02-23T05:46:02.319994+00:00,744.84,206.9,3.6,False,False
2026-02-23T05:46:12.319292+00:00,728.86,201.9,3.61,False,False
2026-02-23T05:46:22.323689+00:00,671.23,183.9,3.65,False,False
2026-02-23T05:46:32.324137+00:00,930.39,254.9,3.65,False,False
2026-02-23T05:46:42.324155+00:00,725.64,199.9,3.63,False,False
2026-02-23T05:46:52.331826+00:00,888.92,240.9,3.69,False,False
2026-02-23T05:47:02.324566+00:00,1074.19,291.9,3.68,False,False
2026-02-23T05:47:12.324224+00:00,802.64,219.9,3.65,False,False
2026-02-23T05:47:22.324871+00:00,616.19,167.9,3.67,False,False
2026-02-23T05:47:32.325117+00:00,713.08,195.9,3.64,False,False
2026-02-23T05:47:42.332968+00:00,1161.98,314.9,3.69,False,False
2026-02-23T05:47:52.326254+00:00,586.44,162.9,3.6,False,False
2026-02-23T05:48:02.329120+00:00,1163.02,316.9,3.67,False,False
2026-02-23T05:48:12.328870+00:00,1094.04,303.9,3.6,False,False
2026-02-23T05:48:22.326301+00:00,870.84,239.9,3.63,False,False
2026-02-23T05:48:32.326105+00:00,658.43,179.9,3.66,False,False
2026-02-23T05:48:42.326068+00:00,1097.63,299.9,3.66,False,False
2026-02-23T05:48:52.326603+00:00,928.14,252.9,3.67,False,False
2026-02-23T05:49:02.326785+00:00,822.5,222.9,3.69,False,False
2026-02-23T05:49:12.326711+00:00,1093.47,302.9,3.61,False,False
2026-02-23T05:49:22.331131+00:00,820.02,225.9,3.63,False,False
2026-02-23T05:49:32.327428+00:00,757.74,209.9,3.61,False,False
2026-02-23T05:49:42.328193+00:00,1144.11,310.9,3.68,False,False
2026-02-23T05:49:52.327890+00:00,602.22,165.9,3.63,False,False
2026-02-23T05:50:02.329342+00:00,1022.04,283.9,3.6,False,False
2026-02-23T05:50:12.328056+00:00,1052.92,286.9,3.67,False,False
2026-02-23T05:50:22.339818+00:00,731.63,199.9,3.66,False,False
2026-02-23T05:50:32.329035+00:00,1104.84,306.9,3.6,False,False
2026-02-23T05:50:42.332178+00:00,750.35,203.9,3.68,False,False
2026-02-23T05:50:52.328966+00:00,685.84,187.9,3.65,False,False
2026-02-23T05:51:02.333424+00:00,831.31,225.9,3.68,False,False
2026-02-23T05:51:12.329411+00:00,911.88,251.9,3.62,False,False
2026-02-23T05:51:22.333414+00:00,846.72,233.9,3.62,False,False
2026-02-23T05:51:32.334026+00:00,737.63,199.9,3.69,False,False
2026-02-23T05:51:42.338367+00:00,698.69,190.9,3.66,False,False
2026-02-23T05:51:52.329558+00:00,809.64,224.9,3.6,False,False
2026-02-23T05:52:02.330136+00:00,881.54,238.9,3.69,False,False
2026-02-23T05:52:12.342802+00:00,647.62,178.9,3.62,False,False
2026-02-23T05:52:22.331125+00:00,1037.39,281.9,3.68,False,False
2026-02-23T05:52:32.335321+00:00,701.64,194.9,3.6,False,False
2026-02-23T05:52:42.383355+00:00,1072.44,297.9,3.6,False,False
2026-02-23T05:52:52.331543+00:00,807.03,219.9,3.67,False,False
2026-02-23T05:53:02.335230+00:00,846.43,231.9,3.65,False,False
2026-02-23T05:53:12.343720+00:00,833.57,225.9,3.69,False,False
2026-02-23T05:53:22.336613+00:00,1000.59,271.9,3.68,False,False
2026-02-23T05:53:32.336549+00:00,808.49,220.9,3.66,False,False
2026-02-23T05:53:42.336527+00:00,718.68,196.9,3.65,False,False
2026-02-23T05:53:52.336584+00:00,925.29,254.9,3.63,False,False
2026-02-23T05:54:02.341090+00:00,665.75,181.9,3.66,False,False
2026-02-23T05:54:12.336866+00:00,869.6,238.9,3.64,False,False
2026-02-23T05:54:22.337285+00:00,1039.32,287.9,3.61,False,False
2026-02-23T05:54:32.349284+00:00,930.39,254.9,3.65,False,False
2026-02-23T05:54:42.337537+00:00,1058.04,293.9,3.6,False,False
2026-02-23T05:54:52.341245+00:00,1057.37,288.9,3.66,False,False
2026-02-23T05:55:02.337993+00:00,746.27,203.9,3.66,False,False
2026-02-23T05:55:12.346170+00:00,643.79,175.9,3.66,False,False
2026-02-23T05:55:22.338383+00:00,1143.09,314.9,3.63,False,False
2026-02-23T05:55:32.338610+00:00,1032.58,282.9,3.65,False,False
2026-02-23T05:55:42.339100+00:00,750.35,203.9,3.68,False,False
2026-02-23T05:55:52.338811+00:00,897.55,243.9,3.68,False,False
2026-02-23T05:56:02.351700+00:00,676.75,183.9,3.68,False,False
2026-02-23T05:56:12.339508+00:00,815.81,222.9,3.66,False,False
2026-02-23T05:56:22.343902+00:00,1040.21,281.9,3.69,False,False
2026-02-23T05:56:32.340454+00:00,770.84,208.9,3.69,False,False
2026-02-23T05:56:42.343807+00:00,1030.03,279.9,3.68,False,False
2026-02-23T05:56:52.340926+00:00,1096.27,297.9,3.68,False,False
2026-02-23T05:57:02.344080+00:00,806.28,220.9,3.65,False,False
2026-02-23T05:57:12.340327+00:00,885.36,243.9,3.63,False,False
2026-02-23T05:57:22.392764+00:00,2129.04,584.9,3.64,True,False
2026-02-23T05:57:32.345124+00:00,2360.33,644.9,3.66,True,False
2026-02-23T05:57:42.349058+00:00,2474.34,677.9,3.65,True,False
2026-02-23T05:57:52.345536+00:00,2410.82,656.9,3.67,True,False
2026-02-23T05:58:02.342378+00:00,2531.47,687.9,3.68,True,False
2026-02-23T05:58:12.345787+00:00,2356.67,643.9,3.66,True,False
2026-02-23T05:58:22.346218+00:00,2022.84,561.9,3.6,True,False
2026-02-23T05:58:32.346280+00:00,2163.12,595.9,3.63,True,False
2026-02-23T05:58:42.346112+00:00,2091.24,580.9,3.6,True,False
2026-02-23T05:58:52.346262+00:00,2274.64,624.9,3.64,True,False
2026-02-23T05:59:02.346278+00:00,2128.23,579.9,3.67,True,False
2026-02-23T05:59:12.347019+00:00,2028.81,558.9,3.63,True,False
2026-02-23T05:59:22.347847+00:00,2130.45,586.9,3.63,True,False
2026-02-23T05:59:32.348015+00:00,2267.64,629.9,3.6,True,False
2026-02-23T05:59:42.347862+00:00,2568.63,699.9,3.67,True,False
2026-02-23T05:59:52.347563+00:00,2377.98,656.9,3.62,True,False
2026-02-23T06:00:02.352160+00:00,2069.51,563.9,3.67,True,False
2026-02-23T06:00:12.348400+00:00,2479.31,671.9,3.69,True,False
2026-02-23T06:00:22.348631+00:00,2300.04,638.9,3.6,True,False
2026-02-23T06:00:32.355197+00:00,2189.74,604.9,3.62,True,False
2026-02-23T06:00:42.349038+00:00,2206.68,607.9,3.63,True,False
2026-02-23T06:00:52.348873+00:00,2131.9,580.9,3.67,True,False
2026-02-23T06:01:02.349168+00:00,2109.88,574.9,3.67,True,False
2026-02-23T06:01:12.350318+00:00,1970.73,542.9,3.63,True,False
2026-02-23T06:01:22.354169+00:00,2271.24,630.9,3.6,True,False
2026-02-23T06:01:32.351374+00:00,2044.94,564.9,3.62,True,False
2026-02-23T06:01:42.350629+00:00,1911.7,520.9,3.67,True,False
2026-02-23T06:01:52.353889+00:00,2164.93,589.9,3.67,True,False
2026-02-23T06:02:02.354511+00:00,2023.22,558.9,3.62,True,False
2026-02-23T06:02:12.350463+00:00,2336.52,641.9,3.64,True,False
2026-02-23T06:02:22.355504+00:00,2095.62,578.9,3.62,True,False
2026-02-23T06:02:32.351523+00:00,2177.64,599.9,3.63,True,False
2026-02-23T06:02:42.351445+00:00,2457.17,665.9,3.69,True,False
2026-02-23T06:02:52.351406+00:00,2366.78,644.9,3.67,True,False
2026-02-23T06:03:02.351076+00:00,2382.29,650.9,3.66,True,False
2026-02-23T06:03:12.351530+00:00,2458.53,669.9,3.67,True,False
2026-02-23T06:03:22.351660+00:00,2328.84,646.9,3.6,True,False
2026-02-23T06:03:32.355804+00:00,2284.54,625.9,3.65,True,False
2026-02-23T06:03:42.352070+00:00,2207.63,599.9,3.68,True,False
2026-02-23T06:03:52.353187+00:00,2243.21,612.9,3.66,True,False
2026-02-23T06:04:02.357550+00:00,2122.99,576.9,3.68,True,False
2026-02-23T06:04:12.380930+00:00,2217.59,605.9,3.66,True,False
2026-02-23T06:04:22.365246+00:00,2454.0,677.9,3.62,True,False
2026-02-23T06:04:32.358290+00:00,2196.94,601.9,3.65,True,False
2026-02-23T06:04:42.364967+00:00,2281.23,619.9,3.68,True,False
2026-02-23T06:04:52.358207+00:00,2293.38,624.9,3.67,True,False
2026-02-23T06:05:02.357499+00:00,2367.12,653.9,3.62,True,False
2026-02-23T06:05:12.362778+00:00,2512.52,680.9,3.69,True,False
2026-02-23T06:05:22.358292+00:00,2309.09,630.9,3.66,True,False
2026-02-23T06:05:32.358792+00:00,2332.75,633.9,3.68,True,False
2026-02-23T06:05:42.358589+00:00,2119.56,583.9,3.63,True,False
2026-02-23T06:05:52.362760+00:00,2432.28,671.9,3.62,True,False
2026-02-23T06:06:02.359050+00:00,2180.08,603.9,3.61,True,False
2026-02-23T06:06:12.359671+00:00,1928.84,529.9,3.64,True,False
2026-02-23T06:06:22.359889+00:00,2293.8,631.9,3.63,True,False
2026-02-23T06:06:32.360065+00:00,2070.8,568.9,3.64,True,False
2026-02-23T06:06:42.360278+00:00,2336.43,634.9,3.68,True,False
2026-02-23T06:06:52.360227+00:00,2276.36,616.9,3.69,True,False
2026-02-23T06:07:02.360411+00:00,2136.14,578.9,3.69,True,False
2026-02-23T06:07:12.359964+00:00,2091.86,566.9,3.69,True,False
2026-02-23T06:07:22.360293+00:00,2368.61,641.9,3.69,True,False
2026-02-23T06:07:32.361152+00:00,2586.32,700.9,3.69,True,False
2026-02-23T06:07:42.361961+00:00,2278.44,632.9,3.6,True,False
2026-02-23T06:07:52.361741+00:00,2156.04,598.9,3.6,True,False
2026-02-23T06:08:02.362054+00:00,2497.76,676.9,3.69,True,False
2026-02-23T06:08:12.361935+00:00,2428.11,668.9,3.63,True,False
2026-02-23T06:08:22.365862+00:00,2301.77,628.9,3.66,True,False
2026-02-23T06:08:32.362361+00:00,2387.06,646.9,3.69,True,False
2026-02-23T06:08:42.366777+00:00,2392.46,660.9,3.62,True,False
2026-02-23T06:08:52.362368+00:00,1921.13,524.9,3.66,True,False
2026-02-23T06:09:02.367106+00:00,2548.44,707.9,3.6,True,False
2026-02-23T06:09:12.362984+00:00,2080.14,569.9,3.65,True,False
2026-02-23T06:09:22.363316+00:00,1894.5,521.9,3.63,True,False
2026-02-23T06:09:32.367246+00:00,1965.24,545.9,3.6,True,False
2026-02-23T06:09:42.363481+00:00,2091.86,566.9,3.69,True,False
2026-02-23T06:09:52.364722+00:00,1997.64,554.9,3.6,True,False
2026-02-23T06:10:02.363872+00:00,2209.94,598.9,3.69,True,False
2026-02-23T06:10:12.368319+00:00,2451.19,667.9,3.67,True,False
2026-02-23T06:10:22.368397+00:00,2046.51,566.9,3.61,True,False
2026-02-23T06:10:32.364987+00:00,2088.38,576.9,3.62,True,False
2026-02-23T06:10:42.368464+00:00,2371.41,656.9,3.61,True,False
2026-02-23T06:10:52.369211+00:00,2251.69,616.9,3.65,True,False
2026-02-23T06:11:02.369749+00:00,2447.64,679.9,3.6,True,False
2026-02-23T06:11:12.369404+00:00,2553.11,691.9,3.69,True,False
2026-02-23T06:11:22.369947+00:00,2087.64,579.9,3.6,True,False
2026-02-23T06:11:32.370065+00:00,2404.99,658.9,3.65,True,False
2026-02-23T06:11:42.369841+00:00,2303.76,632.9,3.64,True,False
2026-02-23T06:11:52.370626+00:00,2326.41,633.9,3.67,True,False
2026-02-23T06:12:02.371001+00:00,2567.87,695.9,3.69,True,False
2026-02-23T06:12:12.374261+00:00,2275.03,619.9,3.67,True,False
2026-02-23T06:12:22.370712+00:00,2305.43,629.9,3.66,True,False
2026-02-23T06:12:32.371021+00:00,2139.06,590.9,3.62,True,False
2026-02-23T06:12:42.370756+00:00,2148.84,596.9,3.6,True,False
2026-02-23T06:12:52.371657+00:00,2300.04,638.9,3.6,True,False
2026-02-23T06:13:02.371924+00:00,2019.6,557.9,3.62,True,False
2026-02-23T06:13:12.371903+00:00,2447.22,677.9,3.61,True,False
2026-02-23T06:13:22.376570+00:00,2158.28,584.9,3.69,True,False
2026-02-23T06:13:32.373281+00:00,2440.85,666.9,3.66,True,False
2026-02-23T06:13:42.373236+00:00,2479.31,671.9,3.69,True,False
2026-02-23T06:13:52.372379+00:00,2106.48,581.9,3.62,True,False
2026-02-23T06:14:02.376936+00:00,2345.4,647.9,3.62,True,False
2026-02-23T06:14:12.373401+00:00,2447.52,666.9,3.67,True,False
2026-02-23T06:14:22.385194+00:00,2254.22,610.9,3.69,True,False
2026-02-23T06:14:32.378002+00:00,2084.04,578.9,3.6,True,False
2026-02-23T06:14:42.373263+00:00,1994.33,544.9,3.66,True,False
2026-02-23T06:14:52.380162+00:00,2295.95,623.9,3.68,True,False
2026-02-23T06:15:02.376254+00:00,2314.68,635.9,3.64,True,False
2026-02-23T06:15:12.376265+00:00,2296.48,630.9,3.64,True,False
2026-02-23T06:15:22.376793+00:00,2463.92,676.9,3.64,True,False
2026-02-23T06:15:32.376992+00:00,2032.82,550.9,3.69,True,False
2026-02-23T06:15:42.377440+00:00,2288.59,621.9,3.68,True,False
2026-02-23T06:15:52.377565+00:00,1943.58,536.9,3.62,True,False
2026-02-23T06:16:02.377553+00:00,2041.91,557.9,3.66,True,False
2026-02-23T06:16:12.378068+00:00,2048.96,562.9,3.64,True,False
2026-02-23T06:16:22.377878+00:00,2234.6,613.9,3.64,True,False
2026-02-23T06:16:32.378907+00:00,2220.84,616.9,3.6,True,False
2026-02-23T06:16:42.378579+00:00,2215.19,606.9,3.65,True,False
2026-02-23T06:16:52.378913+00:00,2044.94,564.9,3.62,True,False
2026-02-23T06:17:02.382602+00:00,2511.92,693.9,3.62,True,False
2026-02-23T06:17:12.378873+00:00,2432.28,671.9,3.62,True,False
2026-02-23T06:17:22.378926+00:00,2132.45,577.9,3.69,True,False
2026-02-23T06:17:32.378840+00:00,2052.89,560.9,3.66,True,False
2026-02-23T06:17:42.379566+00:00,2435.37,670.9,3.63,True,False
2026-02-23T06:17:52.379621+00:00,2234.66,608.9,3.67,True,False
2026-02-23T06:18:02.379915+00:00,1963.47,540.9,3.63,True,False
2026-02-23T06:18:12.380376+00:00,2068.17,572.9,3.61,True,False
2026-02-23T06:18:22.384625+00:00,2189.74,604.9,3.62,True,False
2026-02-23T06:18:32.381337+00:00,2177.33,594.9,3.66,True,False
2026-02-23T06:18:42.385109+00:00,2431.74,669.9,3.63,True,False
2026-02-23T06:18:52.384936+00:00,2232.09,614.9,3.63,True,False
2026-02-23T06:19:02.385179+00:00,2484.77,678.9,3.66,True,False
2026-02-23T06:19:12.385463+00:00,2217.32,600.9,3.69,True,False
2026-02-23T06:19:22.393879+00:00,2454.0,677.9,3.62,True,False
2026-02-23T06:19:32.385859+00:00,2283.74,618.9,3.69,True,False
2026-02-23T06:19:42.385690+00:00,2321.64,644.9,3.6,True,False
2026-02-23T06:19:52.386191+00:00,2142.91,583.9,3.67,True,False
2026-02-23T06:20:02.386968+00:00,2312.75,631.9,3.66,True,False
2026-02-23T06:20:12.386964+00:00,2003.45,545.9,3.67,True,False
2026-02-23T06:20:22.387123+00:00,2136.76,591.9,3.61,True,False
2026-02-23T06:20:32.387153+00:00,2043.89,553.9,3.69,True,False
2026-02-23T06:20:42.387712+00:00,2188.53,602.9,3.63,True,False
2026-02-23T06:20:52.387272+00:00,2070.8,568.9,3.64,True,False
2026-02-23T06:21:02.387409+00:00,2224.7,602.9,3.69,True,False
2026-02-23T06:21:12.388108+00:00,2342.94,641.9,3.65,True,False
2026-02-23T06:21:22.444399+00:00,1925.64,534.9,3.6,True,False
2026-02-23T06:21:32.388442+00:00,2380.59,646.9,3.68,True,False
2026-02-23T06:21:42.388006+00:00,2208.97,601.9,3.67,True,False
2026-02-23T06:21:52.388843+00:00,2277.55,618.9,3.68,True,False
2026-02-23T06:22:02.388725+00:00,1950.82,538.9,3.62,True,False
2026-02-23T06:22:12.392675+00:00,1907.36,516.9,3.69,True,False
2026-02-23T06:22:22.389682+00:00,2292.84,629.9,3.64,True,False
2026-02-23T06:22:32.389703+00:00,1967.1,541.9,3.63,True,False
2026-02-23T06:22:42.389156+00:00,2051.64,569.9,3.6,True,False
2026-02-23T06:22:52.394054+00:00,2081.72,571.9,3.64,True,False
2026-02-23T06:23:02.389915+00:00,2056.55,561.9,3.66,True,False
2026-02-23T06:23:12.390657+00:00,1958.04,543.9,3.6,True,False
2026-02-23T06:23:22.390978+00:00,2119.31,575.9,3.68,True,False
2026-02-23T06:23:32.395168+00:00,2073.9,572.9,3.62,True,False
2026-02-23T06:23:42.390904+00:00,2390.39,654.9,3.65,True,False
2026-02-23T06:23:52.391259+00:00,2553.11,691.9,3.69,True,False
2026-02-23T06:24:02.391298+00:00,2183.69,604.9,3.61,True,False
2026-02-23T06:24:12.391689+00:00,2451.83,669.9,3.66,True,False
2026-02-23T06:24:22.391874+00:00,2210.31,608.9,3.63,True,False
2026-02-23T06:24:32.395902+00:00,2300.72,626.9,3.67,True,False
2026-02-23T06:24:42.396121+00:00,2167.74,593.9,3.65,True,False
2026-02-23T06:24:52.395995+00:00,2386.44,662.9,3.6,True,False
2026-02-23T06:25:02.396353+00:00,2349.35,641.9,3.66,True,False
2026-02-23T06:25:12.400614+00:00,2189.74,604.9,3.62,True,False
2026-02-23T06:25:22.397180+00:00,2394.04,655.9,3.65,True,False
2026-02-23T06:25:32.396998+00:00,2199.29,600.9,3.66,True,False
2026-02-23T06:25:42.397238+00:00,2242.44,622.9,3.6,True,False
2026-02-23T06:25:52.397818+00:00,2125.07,575.9,3.69,True,False
2026-02-23T06:26:02.402108+00:00,2160.78,596.9,3.62,True,False
2026-02-23T06:26:12.397640+00:00,2325.6,638.9,3.64,True,False
2026-02-23T06:26:22.397947+00:00,2374.36,655.9,3.62,True,False
2026-02-23T06:26:32.397951+00:00,2244.04,619.9,3.62,True,False
2026-02-23T06:26:42.398722+00:00,1919.91,528.9,3.63,True,False
2026-02-23T06:26:52.398855+00:00,2283.74,618.9,3.69,True,False
2026-02-23T06:27:02.399178+00:00,2229.71,605.9,3.68,True,False
2026-02-23T06:27:12.398749+00:00,2576.27,703.9,3.66,True,False
2026-02-23T06:27:22.407484+00:00,1887.47,512.9,3.68,True,False
2026-02-23T06:27:32.399388+00:00,2339.64,649.9,3.6,True,False
2026-02-23T06:27:42.399845+00:00,2087.86,568.9,3.67,True,False
2026-02-23T06:27:52.399852+00:00,1900.44,527.9,3.6,True,False
2026-02-23T06:28:02.400713+00:00,2364.19,654.9,3.61,True,False
2026-02-23T06:28:12.400361+00:00,2104.59,571.9,3.68,True,False
2026-02-23T06:28:22.401179+00:00,2202.56,596.9,3.69,True,False
2026-02-23T06:28:32.400746+00:00,2125.93,588.9,3.61,True,False
2026-02-23T06:28:42.401249+00:00,2079.0,575.9,3.61,True,False
2026-02-23T06:28:52.404953+00:00,2179.61,593.9,3.67,True,False
2026-02-23T06:29:02.400961+00:00,2400.29,664.9,3.61,True,False
2026-02-23T06:29:12.402303+00:00,2387.06,646.9,3.69,True,False
2026-02-23T06:29:22.401849+00:00,2464.55,667.9,3.69,True,False
2026-02-23T06:29:32.402044+00:00,2460.28,675.9,3.64,True,False
2026-02-23T06:29:42.402618+00:00,2224.44,617.9,3.6,True,False
2026-02-23T06:29:52.402676+00:00,2149.49,588.9,3.65,True,False
2026-02-23T06:30:02.407321+00:00,2166.35,591.9,3.66,True,False
2026-02-23T06:30:12.410796+00:00,1984.85,537.9,3.69,True,False
2026-02-23T06:30:22.407465+00:00,2369.55,643.9,3.68,True,False
2026-02-23T06:30:32.407115+00:00,2273.0,627.9,3.62,True,False
2026-02-23T06:30:42.411953+00:00,2224.83,612.9,3.63,True,False
2026-02-23T06:30:52.408201+00:00,2476.27,672.9,3.68,True,False
2026-02-23T06:31:02.407784+00:00,2117.22,576.9,3.67,True,False
2026-02-23T06:31:12.411871+00:00,2235.72,615.9,3.63,True,False
2026-02-23T06:31:22.407743+00:00,2106.21,573.9,3.67,True,False
2026-02-23T06:31:32.408194+00:00,2321.64,644.9,3.6,True,False
2026-02-23T06:31:42.408814+00:00,1976.04,548.9,3.6,True,False
2026-02-23T06:31:52.411549+00:00,2447.64,679.9,3.6,True,False
2026-02-23T06:32:02.407937+00:00,2355.51,648.9,3.63,True,False
2026-02-23T06:32:12.418456+00:00,2283.47,623.9,3.66,True,False
2026-02-23T06:32:22.408176+00:00,2508.84,696.9,3.6,True,False
2026-02-23T06:32:32.413006+00:00,2036.07,560.9,3.63,True,False
2026-02-23T06:32:42.409263+00:00,2038.25,556.9,3.66,True,False
2026-02-23T06:32:52.414090+00:00,2177.64,599.9,3.63,True,False
2026-02-23T06:33:02.412891+00:00,2290.79,625.9,3.66,True,False
2026-02-23T06:33:12.412943+00:00,2435.9,672.9,3.62,True,False
2026-02-23T06:33:22.409641+00:00,2270.19,616.9,3.68,True,False
2026-02-23T06:33:32.409644+00:00,2180.08,603.9,3.61,True,False
2026-02-23T06:33:42.409779+00:00,2021.24,559.9,3.61,True,False
2026-02-23T06:33:52.410155+00:00,2195.64,609.9,3.6,True,False
2026-02-23T06:34:02.410197+00:00,2233.39,606.9,3.68,True,False
2026-02-23T06:34:12.414798+00:00,2383.84,654.9,3.64,True,False
2026-02-23T06:34:22.414639+00:00,2148.05,586.9,3.66,True,False
2026-02-23T06:34:32.410999+00:00,2073.9,572.9,3.62,True,False
2026-02-23T06:34:42.414942+00:00,2161.97,585.9,3.69,True,False
2026-02-23T06:34:52.410904+00:00,2371.31,647.9,3.66,True,False
2026-02-23T06:35:02.419239+00:00,2039.29,564.9,3.61,True,False
2026-02-23T06:35:12.415928+00:00,2124.58,586.9,3.62,True,False
2026-02-23T06:35:22.419967+00:00,2442.41,661.9,3.69,True,False
2026-02-23T06:35:32.446924+00:00,2414.73,668.9,3.61,True,False
2026-02-23T06:35:42.416298+00:00,2468.88,683.9,3.61,True,False
2026-02-23T06:35:52.420336+00:00,2246.84,608.9,3.69,True,False
2026-02-23T06:36:02.416386+00:00,1914.84,531.9,3.6,True,False
2026-02-23T06:36:12.416728+00:00,2268.98,614.9,3.69,True,False
2026-02-23T06:36:22.417160+00:00,2257.85,616.9,3.66,True,False
2026-02-23T06:36:32.417702+00:00,2110.1,582.9,3.62,True,False
2026-02-23T06:36:42.421573+00:00,1999.77,550.9,3.63,True,False
2026-02-23T06:36:52.417641+00:00,1992.54,545.9,3.65,True,False
